"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1992","1992","PC","Percentage","0","Units",,,3.111417,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1993","1993","PC","Percentage","0","Units",,,1.572232,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1994","1994","PC","Percentage","0","Units",,,3.245377,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1995","1995","PC","Percentage","0","Units",,,4.646239,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,4.731318,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,5.229561,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,7.071445,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,5.4415,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,6.072663,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,7.504553,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,6.509213,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,5.555734,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,3.173138,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,4.677856,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,6.11275,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,5.800954,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,6.017697,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,4.645304,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,2.768987,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,4.28564,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,4.729515,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,5.154696,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,2.813424,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,2.375986,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,1.043573,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,2.919122,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,3.119223,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2019","2019","PC","Percentage","0","Units",,,3.94568,,
"NOR","Norway","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1971","1971","PC","Percentage","0","Units",,,14.47764,,
"NOR","Norway","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1972","1972","PC","Percentage","0","Units",,,10.138378,,
"NOR","Norway","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1973","1973","PC","Percentage","0","Units",,,11.63655,,
"NOR","Norway","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1974","1974","PC","Percentage","0","Units",,,13.030043,,
"NOR","Norway","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1975","1975","PC","Percentage","0","Units",,,16.36077,,
"NOR","Norway","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1976","1976","PC","Percentage","0","Units",,,11.998021,,
"NOR","Norway","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1977","1977","PC","Percentage","0","Units",,,9.598899,,
"NOR","Norway","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1978","1978","PC","Percentage","0","Units",,,7.791909,,
"NOR","Norway","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1979","1979","PC","Percentage","0","Units",,,2.873272,,
"NOR","Norway","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1980","1980","PC","Percentage","0","Units",,,9.390426,,
"NOR","Norway","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1981","1981","PC","Percentage","0","Units",,,11.462384,,
"NOR","Norway","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1982","1982","PC","Percentage","0","Units",,,11.328604,,
"NOR","Norway","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1983","1983","PC","Percentage","0","Units",,,8.388301,,
"NOR","Norway","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1984","1984","PC","Percentage","0","Units",,,8.197844,,
"NOR","Norway","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1985","1985","PC","Percentage","0","Units",,,7.506325,,
"NOR","Norway","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1986","1986","PC","Percentage","0","Units",,,9.011045,,
"NOR","Norway","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1987","1987","PC","Percentage","0","Units",,,9.682371,,
"NOR","Norway","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1988","1988","PC","Percentage","0","Units",,,6.719545,,
"NOR","Norway","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1989","1989","PC","Percentage","0","Units",,,4.177753,,
"NOR","Norway","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1990","1990","PC","Percentage","0","Units",,,4.326717,,
"NOR","Norway","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1991","1991","PC","Percentage","0","Units",,,5.194236,,
"NOR","Norway","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1992","1992","PC","Percentage","0","Units",,,3.891087,,
"NOR","Norway","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1993","1993","PC","Percentage","0","Units",,,1.39895,,
"NOR","Norway","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1994","1994","PC","Percentage","0","Units",,,3.245316,,
"NOR","Norway","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1995","1995","PC","Percentage","0","Units",,,3.460725,,
"NOR","Norway","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,4.530216,,
"NOR","Norway","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,4.952458,,
"NOR","Norway","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,7.014552,,
"NOR","Norway","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,5.488831,,
"NOR","Norway","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,4.887639,,
"NOR","Norway","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,5.326327,,
"NOR","Norway","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,5.341101,,
"NOR","Norway","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,4.515187,,
"NOR","Norway","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,4.635011,,
"NOR","Norway","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,4.954045,,
"NOR","Norway","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,5.717581,,
"NOR","Norway","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,6.354675,,
"NOR","Norway","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,6.201548,,
"NOR","Norway","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,3.37384,,
"NOR","Norway","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,3.233383,,
"NOR","Norway","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,4.716789,,
"NOR","Norway","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,4.552135,,
"NOR","Norway","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,4.409405,,
"NOR","Norway","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,3.048988,,
"NOR","Norway","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,2.538365,,
"NOR","Norway","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,1.331682,,
"NOR","Norway","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,1.874882,,
"NOR","Norway","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,3.270528,,
"NOR","Norway","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2019","2019","PC","Percentage","0","Units",,,4.142012,,
"NOR","Norway","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1971","1971","PC","Percentage","0","Units",,,9.190785,,
"NOR","Norway","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1972","1972","PC","Percentage","0","Units",,,5.765602,,
"NOR","Norway","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1973","1973","PC","Percentage","0","Units",,,7.56161,,
"NOR","Norway","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1974","1974","PC","Percentage","0","Units",,,10.247852,,
"NOR","Norway","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1975","1975","PC","Percentage","0","Units",,,12.687855,,
"NOR","Norway","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1976","1976","PC","Percentage","0","Units",,,9.368731,,
"NOR","Norway","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1977","1977","PC","Percentage","0","Units",,,8.153501,,
"NOR","Norway","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1978","1978","PC","Percentage","0","Units",,,5.577271,,
"NOR","Norway","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1979","1979","PC","Percentage","0","Units",,,-0.070362,,
"NOR","Norway","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1980","1980","PC","Percentage","0","Units",,,7.145238,,
"NOR","Norway","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1981","1981","PC","Percentage","0","Units",,,11.116903,,
"NOR","Norway","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1982","1982","PC","Percentage","0","Units",,,11.123496,,
"NOR","Norway","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1983","1983","PC","Percentage","0","Units",,,4.035536,,
"NOR","Norway","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1984","1984","PC","Percentage","0","Units",,,2.748037,,
"NOR","Norway","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1985","1985","PC","Percentage","0","Units",,,4.673685,,
"NOR","Norway","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1986","1986","PC","Percentage","0","Units",,,8.218597,,
"NOR","Norway","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1987","1987","PC","Percentage","0","Units",,,9.993227,,
"NOR","Norway","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1988","1988","PC","Percentage","0","Units",,,6.395302,,
"NOR","Norway","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1989","1989","PC","Percentage","0","Units",,,0.164039,,
"NOR","Norway","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1990","1990","PC","Percentage","0","Units",,,1.461488,,
"NOR","Norway","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1991","1991","PC","Percentage","0","Units",,,1.054684,,
"NOR","Norway","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1992","1992","PC","Percentage","0","Units",,,0.108891,,
"NOR","Norway","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1993","1993","PC","Percentage","0","Units",,,-0.679267,,
"NOR","Norway","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1994","1994","PC","Percentage","0","Units",,,-0.380031,,
"NOR","Norway","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1995","1995","PC","Percentage","0","Units",,,1.389437,,
"NOR","Norway","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,1.544786,,
"NOR","Norway","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,2.587969,,
"NOR","Norway","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,7.041735,,
"NOR","Norway","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,4.357734,,
"NOR","Norway","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,2.247416,,
"NOR","Norway","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,3.852593,,
